epoch,lr,loss,acc1,acc5,val_loss,val_acc1,val_acc5
137.0,0.1,0.8550469120597839,76.964,95.74,1.5258578241348266,62.22,87.78
138.0,0.1,0.865753425617218,76.46,95.832,1.5269148681640625,61.17,87.8
139.0,0.1,0.8661621321105957,76.758,95.854,1.5652684980392455,58.98,87.44
140.0,0.1,0.865490583267212,76.516,95.988,1.772851522064209,57.5,85.06
141.0,0.1,0.8627695961761475,76.63,95.948,1.6174064128875731,59.24,86.49
142.0,0.1,0.86173615650177,76.764,95.892,1.4168441738128663,62.79,88.86
143.0,0.1,0.8630034998321533,76.694,95.864,1.6377609548568726,58.9,84.9
144.0,0.1,0.8566821370315552,76.796,95.952,1.8466592458724975,56.1,84.28
145.0,0.1,0.865243761062622,76.634,95.91,1.47761768989563,61.65,88.12
146.0,0.1,0.8530949387931823,76.95,95.898,1.5724399002075196,60.3,86.97
147.0,0.1,0.8516019261932373,76.906,96.002,1.8155327123641969,55.93,82.49
148.0,0.1,0.8639978401184082,76.724,95.904,1.5564291034698485,59.85,86.68
149.0,0.0010000000000000002,0.389335611410141,90.114,98.998,0.7618212593078614,78.39,95.25
150.0,0.010000000000000002,0.23176821279525756,94.46,99.63,0.7555159020423889,78.6,95.37
151.0,0.010000000000000002,0.17823338243484496,95.992,99.786,0.7646467827796936,78.74,95.47
152.0,0.010000000000000002,0.14249928032398224,96.996,99.886,0.7715174486160278,78.93,95.27
153.0,0.010000000000000002,0.11498834487915038,97.826,99.92,0.7737539283752441,79.31,95.38
154.0,0.010000000000000002,0.09558481117963791,98.316,99.956,0.7938872478485107,78.81,95.27
155.0,0.010000000000000002,0.07993269892692566,98.736,99.978,0.8006113245010376,79.1,95.37
156.0,0.010000000000000002,0.06555623227238655,99.08,99.984,0.8065607864379882,78.68,95.18
157.0,0.010000000000000002,0.056322033474445345,99.36,99.996,0.8170551067352295,78.72,95.24
158.0,0.010000000000000002,0.05147063575983048,99.422,99.99,0.8112573398590088,79.02,95.33
159.0,0.010000000000000002,0.044911922365427015,99.54,99.998,0.8245718271255493,78.88,95.05
160.0,0.010000000000000002,0.040212552728652956,99.634,100.0,0.8256288820266724,78.82,95.12
161.0,0.010000000000000002,0.03720575596988201,99.706,99.998,0.8302214170455933,78.89,95.17
162.0,0.010000000000000002,0.0351284569466114,99.716,100.0,0.8332553367614746,79.29,94.98
163.0,0.010000000000000002,0.03392323786497116,99.758,100.0,0.8295916065216065,79.23,95.19
164.0,0.010000000000000002,0.031409411332607266,99.792,100.0,0.8395084077835083,78.97,95.06
165.0,0.010000000000000002,0.030853582203388213,99.806,100.0,0.8606373178482055,78.54,95.2
166.0,0.010000000000000002,0.028912838886976242,99.816,100.0,0.8485383977890014,78.88,94.93
167.0,0.010000000000000002,0.02928218414902687,99.822,100.0,0.8451752017974854,78.91,94.77
168.0,0.010000000000000002,0.0282667223829031,99.81,100.0,0.8516287965774536,78.79,94.78
169.0,0.010000000000000002,0.028062106791734695,99.8,100.0,0.84503492603302,78.87,94.86
170.0,0.010000000000000002,0.027471439632177352,99.852,100.0,0.8701083853721618,78.45,94.92
171.0,0.010000000000000002,0.030969412579536438,99.758,100.0,0.8708158624649048,78.94,94.69
172.0,0.010000000000000002,0.03070574973344803,99.784,100.0,0.8822882759094238,78.19,94.77
173.0,0.010000000000000002,0.02916730631351471,99.798,100.0,0.8799489206314087,78.57,95.1
174.0,0.010000000000000002,0.030832363674640654,99.768,100.0,0.8662398941040039,78.83,95.04
175.0,0.010000000000000002,0.031560789270401,99.782,100.0,0.8831332054138183,78.24,94.93
176.0,0.010000000000000002,0.03548093677699566,99.738,99.998,0.9038017211914062,78.16,94.66
177.0,0.010000000000000002,0.039622752426862716,99.666,99.998,0.8796062974929809,78.56,94.58
178.0,0.010000000000000002,0.04190534692525864,99.644,100.0,0.914919396018982,78.0,94.59
179.0,0.010000000000000002,0.044056438126564026,99.656,100.0,0.9016446790695191,78.39,94.69
180.0,0.010000000000000002,0.046770991570949556,99.596,99.998,0.921058869934082,77.61,94.43
181.0,0.010000000000000002,0.05028141543865204,99.554,99.998,0.9481749658584595,77.15,94.18
182.0,0.010000000000000002,0.06770764501094818,99.29,99.998,1.0004786283493041,76.09,93.74
183.0,0.010000000000000002,0.06811919273376466,99.322,100.0,0.9545018251419067,76.86,94.11
184.0,0.010000000000000002,0.07488893302440644,99.186,100.0,1.0171445520401001,76.03,93.7
185.0,0.010000000000000002,0.08138539852142335,99.102,99.996,1.0511793263435363,75.37,93.82
186.0,0.010000000000000002,0.09515775601863861,98.844,99.992,1.0129759052276612,75.57,93.63
187.0,0.010000000000000002,0.09872247121334075,98.81,99.998,1.0504699155807495,74.83,93.33
188.0,0.010000000000000002,0.0995782072019577,98.786,99.994,1.0342102430343627,75.75,93.79
189.0,0.010000000000000002,0.10193231708526611,98.75,100.0,1.0482401502609253,75.32,93.09
190.0,0.010000000000000002,0.08999428874611855,98.95,99.988,1.0437783252716064,75.85,93.59
191.0,0.010000000000000002,0.07978856892108917,99.064,99.998,1.0541444211959838,75.26,93.27
192.0,0.010000000000000002,0.07528884218215942,99.132,99.994,1.034611727142334,74.95,93.45
193.0,0.010000000000000002,0.0868425697851181,98.988,99.992,1.0569531377792358,75.08,93.37
194.0,0.010000000000000002,0.11250078386306762,98.54,99.992,1.1073142295837402,73.91,93.09
195.0,0.010000000000000002,0.10422689584493637,98.688,99.988,1.038653689956665,75.64,93.37
196.0,0.010000000000000002,0.09012821878433228,98.866,99.994,1.0552565420150757,75.33,93.48
197.0,0.010000000000000002,0.08646805128097534,98.96,99.992,1.0946992313385009,74.56,93.54
198.0,0.010000000000000002,0.10445873871803284,98.65,99.996,1.103423485183716,74.72,92.95
199.0,0.010000000000000002,0.10256941490650177,98.686,99.994,1.156474793434143,73.71,92.97
200.0,0.010000000000000002,0.10392121243000031,98.664,99.986,1.0886667224884032,74.88,93.13
201.0,0.010000000000000002,0.0912472495174408,98.892,99.984,1.0470230611801148,75.29,93.51
202.0,0.010000000000000002,0.08988216991901397,98.876,99.998,1.04923324842453,75.34,93.35
203.0,0.010000000000000002,0.07488139933109283,99.188,99.998,1.085690683364868,74.92,93.36
204.0,0.010000000000000002,0.0915759221124649,98.84,99.992,1.108636350250244,74.26,93.17
205.0,0.010000000000000002,0.08361029945373535,98.968,99.994,1.090200018310547,74.26,93.07
206.0,0.010000000000000002,0.08881393970489503,98.908,99.994,1.0748173656463622,74.51,93.27
207.0,0.010000000000000002,0.0907288560628891,98.866,99.994,1.0610959864616394,74.85,93.03
208.0,0.010000000000000002,0.09596772512435912,98.782,99.992,1.1271980052947999,74.05,93.34
209.0,0.010000000000000002,0.09013465560674667,98.876,99.98,1.1038445070266725,74.4,92.93
210.0,0.010000000000000002,0.08238522841691971,99.004,99.996,1.1263819233894348,74.31,92.97
211.0,0.010000000000000002,0.09347044239044189,98.762,99.994,1.1616066146850585,73.22,92.53
212.0,0.010000000000000002,0.1050655143547058,98.66,99.988,1.1639414083480835,73.0,92.23
213.0,0.010000000000000002,0.10059909303188325,98.696,99.982,1.0369871896743774,75.48,93.54
214.0,0.010000000000000002,0.08947662033557892,98.892,99.99,1.1919690198898316,73.02,92.16
215.0,0.010000000000000002,0.08722831667423249,98.934,99.992,1.0727914995193482,74.97,93.29
216.0,0.010000000000000002,0.09074421048641206,98.808,99.998,1.1313103441238404,73.72,93.18
217.0,0.010000000000000002,0.0964490989971161,98.714,99.98,1.1278575929641723,73.52,93.0
218.0,0.010000000000000002,0.08845471499443054,98.912,99.998,1.2211347801208496,72.63,92.48
219.0,0.010000000000000002,0.07873808892011643,99.022,99.996,1.0704700507164002,75.02,93.42
220.0,0.010000000000000002,0.07913020132303238,98.978,99.996,1.128854020690918,73.77,92.79
221.0,0.010000000000000002,0.074445721783638,99.106,99.996,1.0761829020500182,74.79,93.17
222.0,0.010000000000000002,0.08638461217403412,98.912,99.99,1.1147647426605225,74.24,92.78
223.0,0.010000000000000002,0.09455517456054688,98.734,99.994,1.1836548194885255,73.08,92.95
224.0,0.00010000000000000003,0.04177260245323181,99.616,100.0,0.8754016731262207,79.02,94.95
225.0,0.0010000000000000002,0.01885496203124523,99.908,100.0,0.8685350626945496,79.25,95.02
226.0,0.0010000000000000002,0.014625444993972779,99.938,100.0,0.8534223121643066,79.53,95.16
227.0,0.0010000000000000002,0.012414693874716758,99.946,100.0,0.8489361127853393,79.64,95.11
228.0,0.0010000000000000002,0.010724624522924423,99.962,100.0,0.8436569227218628,79.84,95.1
229.0,0.0010000000000000002,0.010107330626249314,99.962,100.0,0.8426145225524903,79.92,95.25
230.0,0.0010000000000000002,0.00920315592944622,99.978,100.0,0.8419303233146668,79.89,95.32
231.0,0.0010000000000000002,0.008688143327236176,99.976,100.0,0.840652156162262,79.81,95.35
232.0,0.0010000000000000002,0.008930322127342225,99.974,100.0,0.8385802617073059,80.19,95.29
233.0,0.0010000000000000002,0.008687972108721733,99.96,100.0,0.840362108707428,79.88,95.21
234.0,0.0010000000000000002,0.008440789937973023,99.962,100.0,0.8371486590385437,80.13,95.28
235.0,0.0010000000000000002,0.008273989855647087,99.978,100.0,0.8341944958686829,79.83,95.39
236.0,0.0010000000000000002,0.008360587450563908,99.966,100.0,0.8392585535049438,79.87,95.35
237.0,0.0010000000000000002,0.007954155507683754,99.976,100.0,0.8290730323791504,80.22,95.36
238.0,0.0010000000000000002,0.008262518605589866,99.964,100.0,0.8360830968856812,80.06,95.36
239.0,0.0010000000000000002,0.007772807474732399,99.966,100.0,0.8365489500999451,80.14,95.32
240.0,0.0010000000000000002,0.00803044290959835,99.972,100.0,0.8325849776268005,80.18,95.34
241.0,0.0010000000000000002,0.007652870632112026,99.976,100.0,0.8329884366035462,80.26,95.24
242.0,0.0010000000000000002,0.007820239771008491,99.978,100.0,0.8336026308059692,80.17,95.37
243.0,0.0010000000000000002,0.007710633683800697,99.966,100.0,0.8279940631866455,80.11,95.35
244.0,0.0010000000000000002,0.007911838099360465,99.964,100.0,0.8325009763717651,80.21,95.29
245.0,0.0010000000000000002,0.007848756685256957,99.97,100.0,0.8332513959884643,80.11,95.31
246.0,0.0010000000000000002,0.007861686007380485,99.976,100.0,0.8283242561340332,80.2,95.37
247.0,0.0010000000000000002,0.0075832536688447,99.978,100.0,0.8285947020530701,80.03,95.34
248.0,0.0010000000000000002,0.008154486066550016,99.968,100.0,0.8290697112083435,80.25,95.36
249.0,0.0010000000000000002,0.007679042204022407,99.972,100.0,0.8316509973526001,80.3,95.41
250.0,0.0010000000000000002,0.008268925015628337,99.968,100.0,0.8266349015235901,80.22,95.37
251.0,0.0010000000000000002,0.008269142762422561,99.976,100.0,0.8294484620094299,80.3,95.27
252.0,0.0010000000000000002,0.008130266592502594,99.982,100.0,0.8308817070007324,80.14,95.38
253.0,0.0010000000000000002,0.00808654482871294,99.98,100.0,0.8290048421859741,80.21,95.38
254.0,0.0010000000000000002,0.008409712702035903,99.966,100.0,0.8263746247291565,80.28,95.38
255.0,0.0010000000000000002,0.008226287114024162,99.972,100.0,0.8252092628479004,80.18,95.41
256.0,0.0010000000000000002,0.00810626028507948,99.976,100.0,0.8233034538269043,80.22,95.34
257.0,0.0010000000000000002,0.00833339422762394,99.974,100.0,0.8270387531280518,80.23,95.41
258.0,0.0010000000000000002,0.008384646282196045,99.966,100.0,0.8260744717597961,80.08,95.38
259.0,0.0010000000000000002,0.008314395712018013,99.976,100.0,0.8258958168029785,80.14,95.37
260.0,0.0010000000000000002,0.008699770555347205,99.972,100.0,0.8274734108924866,80.23,95.45
261.0,0.0010000000000000002,0.008518336738646031,99.976,100.0,0.8241054711341858,80.25,95.52
262.0,0.0010000000000000002,0.008989871774613857,99.964,100.0,0.826699646282196,80.38,95.36
263.0,0.0010000000000000002,0.008891656737029553,99.978,100.0,0.8246349267959595,80.34,95.38
264.0,0.0010000000000000002,0.008773618103563786,99.976,100.0,0.8311783086776734,80.31,95.45
265.0,0.0010000000000000002,0.009290499756336211,99.966,100.0,0.827101348400116,80.33,95.43
266.0,0.0010000000000000002,0.009443813683092593,99.972,100.0,0.824969117641449,80.22,95.41
267.0,0.0010000000000000002,0.009152941260337829,99.974,100.0,0.8268152653694153,80.19,95.38
268.0,0.0010000000000000002,0.009230790433883668,99.974,100.0,0.8291990795135498,80.19,95.36
269.0,0.0010000000000000002,0.00951116925239563,99.966,100.0,0.8279244860649109,80.35,95.4
270.0,0.0010000000000000002,0.009272980646342039,99.974,100.0,0.8275570014953614,80.39,95.48
271.0,0.0010000000000000002,0.009437531921565533,99.974,100.0,0.8296401942253113,80.34,95.52
272.0,0.0010000000000000002,0.009292674829363823,99.966,100.0,0.8305179370880127,80.28,95.39
273.0,0.0010000000000000002,0.00969338866919279,99.972,100.0,0.8294608592033387,80.28,95.42
274.0,0.0010000000000000002,0.009667706020772457,99.978,100.0,0.8347643510818481,80.26,95.38
275.0,0.0010000000000000002,0.010151318672895432,99.974,100.0,0.8297670175552369,80.15,95.42
276.0,0.0010000000000000002,0.009637715219259262,99.982,100.0,0.8320554710388184,80.27,95.43
277.0,0.0010000000000000002,0.010227170114815234,99.968,100.0,0.8265483799934388,80.35,95.42
278.0,0.0010000000000000002,0.009958700839877129,99.974,100.0,0.8310569593429565,80.32,95.42
279.0,0.0010000000000000002,0.010001505025029183,99.966,100.0,0.8338539539337159,80.17,95.32
280.0,0.0010000000000000002,0.01043578852057457,99.978,100.0,0.8292502902984619,80.34,95.41
281.0,0.0010000000000000002,0.010619383593797684,99.972,100.0,0.8380590297698974,80.18,95.4
282.0,0.0010000000000000002,0.010075324513316155,99.972,100.0,0.8316192341804505,80.19,95.42
283.0,0.0010000000000000002,0.010251449560523034,99.978,100.0,0.8368192732810974,79.99,95.34
284.0,0.0010000000000000002,0.01039204281747341,99.976,100.0,0.8343601237297058,80.26,95.37
285.0,0.0010000000000000002,0.010449932947158814,99.97,100.0,0.8361687204360962,80.0,95.29
286.0,0.0010000000000000002,0.010726903876662254,99.97,100.0,0.8323673251152038,80.29,95.33
287.0,0.0010000000000000002,0.01090126607477665,99.974,100.0,0.8328347435951233,80.17,95.43
288.0,0.0010000000000000002,0.010832669106721877,99.972,100.0,0.8345614686965942,80.22,95.43
289.0,0.0010000000000000002,0.010520967405438423,99.978,100.0,0.8344329501152039,80.2,95.38
290.0,0.0010000000000000002,0.010915927714109422,99.974,100.0,0.8372153198242187,80.3,95.42
291.0,0.0010000000000000002,0.011078775924444199,99.976,100.0,0.8374840682983399,80.24,95.32
292.0,0.0010000000000000002,0.011111991447210312,99.978,100.0,0.8383610036849976,80.09,95.43
293.0,0.0010000000000000002,0.011192800110578537,99.978,100.0,0.8370937389373779,80.2,95.28
294.0,0.0010000000000000002,0.010988430336713791,99.976,100.0,0.840067604637146,80.17,95.39
295.0,0.0010000000000000002,0.011265517248511315,99.972,100.0,0.8369750324249268,80.09,95.35
296.0,0.0010000000000000002,0.011124433225989341,99.984,100.0,0.8361578989982605,80.09,95.44
297.0,0.0010000000000000002,0.011395636324286461,99.968,100.0,0.8418000835418701,80.26,95.37
298.0,0.0010000000000000002,0.011327416862249374,99.972,100.0,0.8427980497360229,80.1,95.25
299.0,0.0010000000000000002,0.011348236408233642,99.982,100.0,0.8429004158020019,80.21,95.41
