epoch,lr,loss,acc1,acc5,val_loss,val_acc1,val_acc5
40.0,0.1,0.9155550676727295,72.908,94.582,1.4723491872787475,60.39,87.76
41.0,0.1,0.9014644941329956,73.412,94.554,1.5843745656967163,59.03,86.83
42.0,0.1,0.9044930236434936,73.358,94.6,1.3443990146636964,63.75,89.11
43.0,0.1,0.8977555111694336,73.346,94.78,1.4578280206680299,60.68,88.63
44.0,0.1,0.8894665007781982,73.564,94.814,1.5617615314483642,59.9,87.05
45.0,0.1,0.8984443223571777,73.25,94.776,1.6182748916625977,58.91,85.36
46.0,0.1,0.8952557507514953,73.42,94.778,1.6779104219436645,58.15,85.53
47.0,0.1,0.883254946937561,73.68,94.902,1.8132091958999634,55.85,85.28
48.0,0.1,0.8855833476638794,73.704,94.842,1.7523577018737793,56.34,85.38
49.0,0.1,0.8785414543151856,73.92,94.904,1.6585004716873168,57.6,85.14
50.0,0.1,0.8740276726150513,74.262,95.05,1.7136878950119019,57.12,83.46
51.0,0.1,0.8644915865325927,74.168,95.074,1.731472756576538,56.59,84.94
52.0,0.1,0.8642341369819642,74.556,95.09,1.4762676419258118,61.37,88.62
53.0,0.1,0.8701062286758423,74.14,95.098,1.7733937358856202,56.78,85.3
54.0,0.1,0.8574662905693055,74.55,95.124,1.6828764381408692,57.49,85.71
55.0,0.1,0.8521121589851379,74.576,95.138,1.5748021970748902,59.42,86.98
56.0,0.1,0.8568307646751404,74.58,95.094,1.4619588106155395,61.26,87.94
57.0,0.1,0.8494560398674011,74.678,95.226,1.571779892730713,58.65,86.75
58.0,0.1,0.8598786163711548,74.234,95.166,1.4459854293823242,61.78,87.59
59.0,0.1,0.848643431072235,74.592,95.27,1.5451851512908936,60.38,87.67
60.0,0.1,0.847480925693512,74.754,95.31,1.5579293870925903,59.59,86.78
61.0,0.1,0.847837420463562,74.886,95.272,1.6204985414505004,58.94,86.44
62.0,0.1,0.8495351893234253,74.614,95.202,1.8221993549346924,54.99,83.96
63.0,0.1,0.8487288145446777,74.924,95.336,1.4680095514297484,60.92,87.01
64.0,0.1,0.8377329000663757,75.178,95.41,1.504184920978546,60.32,86.99
65.0,0.1,0.8358145570373535,75.124,95.52,1.4917366035461426,61.32,87.37
66.0,0.1,0.8373595783424378,75.112,95.438,1.7076953504562378,58.57,85.61
67.0,0.1,0.8351657590866088,75.226,95.42,1.569214860343933,59.74,87.24
68.0,0.1,0.8272591682624817,75.152,95.438,1.6886499073028565,57.55,84.36
69.0,0.1,0.8248673248672486,75.672,95.442,1.7572125288009643,56.32,84.92
70.0,0.1,0.8226776623725891,75.46,95.536,1.5499179578781128,60.66,87.04
71.0,0.1,0.8202629034423828,75.59,95.59,1.458004825592041,61.69,88.11
72.0,0.1,0.8215016893768311,75.456,95.482,1.9200972282409667,54.08,82.03
73.0,0.1,0.8165893808364868,75.582,95.642,1.495271680831909,61.82,88.0
74.0,0.1,0.819627555885315,75.488,95.622,1.504453976917267,60.88,87.31
75.0,0.1,0.8217145344161987,75.704,95.506,1.49231509475708,60.75,87.08
76.0,0.1,0.8146757716751098,75.626,95.548,1.6025731552124023,59.17,86.74
77.0,0.1,0.8172991307258606,75.502,95.578,1.4560296995162965,61.85,87.26
78.0,0.1,0.8179061766433716,75.464,95.612,1.3524522590637207,64.15,89.33
79.0,0.1,0.8033562317848205,76.106,95.864,1.665083111000061,57.94,85.87
80.0,0.1,0.8104922912979126,75.876,95.69,1.4644259767532348,62.33,87.35
81.0,0.1,0.8095629961395263,75.814,95.572,1.444057461166382,61.04,87.28
82.0,0.1,0.8158757701683045,75.658,95.742,1.5053493141174317,60.71,87.27
83.0,0.1,0.8025256805038452,75.972,95.722,1.5202914417266846,61.71,87.97
84.0,0.1,0.8056059077262878,75.89,95.634,1.3621522166252136,64.26,88.67
85.0,0.1,0.8078340522384644,75.832,95.644,1.4134123121261597,62.69,88.52
86.0,0.1,0.805760729598999,75.964,95.812,1.4525784782409668,61.42,87.6
87.0,0.1,0.7977375436782836,76.286,95.834,1.4344667801856994,62.65,88.38
88.0,0.1,0.8030769807052612,76.082,95.652,1.491954892730713,61.65,87.43
89.0,0.1,0.7990582965278625,76.214,95.702,1.4237296878814698,62.94,88.16
90.0,0.1,0.7986511493873596,76.16,95.848,1.4986590663909911,60.89,86.77
91.0,0.1,0.7980046426200866,75.98,95.802,1.4609109434127807,61.96,88.15
92.0,0.1,0.7966348445129394,76.21,95.67,1.461402557182312,61.1,87.11
93.0,0.1,0.8055403134536743,75.794,95.666,1.8186629928588867,56.29,85.12
94.0,0.1,0.7975592616271973,76.364,95.756,1.6783549545288086,58.75,85.81
95.0,0.1,0.7978745962905884,76.252,95.74,1.4263677352905273,63.21,88.3
96.0,0.1,0.7956932758712768,76.436,95.832,1.5861766597747802,59.08,86.2
97.0,0.1,0.7938878152084351,76.414,95.79,1.6753040014266969,58.93,84.49
98.0,0.1,0.789021285533905,76.576,95.75,1.4084863956451417,62.75,89.52
99.0,0.1,0.7939599639511108,76.396,95.776,1.3873928586959838,62.84,89.3
100.0,0.1,0.7895285873222351,76.45,95.826,1.6481686334609986,58.67,85.5
101.0,0.1,0.785829434967041,76.682,95.908,1.5470201160430908,61.06,87.82
102.0,0.1,0.7944271761131286,76.41,95.872,1.9182469955444337,54.48,85.12
103.0,0.1,0.7907828346347808,76.386,95.796,1.407544295501709,63.45,88.68
104.0,0.1,0.7883813205337524,76.496,95.794,1.566673285675049,61.11,86.73
105.0,0.1,0.792190830116272,76.496,95.72,1.3517563861846924,63.45,89.86
106.0,0.1,0.7898925439453125,76.358,95.834,1.6269165237426757,59.47,84.95
107.0,0.1,0.7932340257072449,76.474,95.736,1.5759766288757324,60.24,86.16
108.0,0.1,0.7874176066970825,76.39,95.786,1.408648916053772,63.12,88.19
109.0,0.1,0.7765754704666138,76.832,95.97,1.4912041116714478,61.34,87.62
110.0,0.1,0.7884760787773132,76.632,95.826,1.3057717966079712,64.48,89.23
111.0,0.1,0.7806412269973755,76.712,95.842,1.450796762084961,62.49,88.65
112.0,0.1,0.7895168827438355,76.356,95.85,1.372741271018982,63.3,88.84
113.0,0.1,0.7805497375869751,76.712,95.89,1.4183144060134887,62.95,88.83
114.0,0.1,0.7905982137107849,76.356,95.902,1.5846434858322143,60.05,86.44
115.0,0.1,0.7742890678215026,76.746,96.028,1.5018648933410645,61.33,87.79
116.0,0.1,0.7926485405158996,76.544,95.746,1.6274884279251098,59.23,86.27
117.0,0.1,0.7855986170196533,76.708,95.968,1.6336309000015259,60.62,86.15
118.0,0.1,0.7882492208099365,76.542,95.95,1.7005793910980225,58.52,84.72
119.0,0.1,0.7779223894691467,76.836,95.956,1.6850615291595459,58.75,86.03
120.0,0.1,0.7770239996147156,76.706,95.952,1.5441322456359863,61.39,87.35
121.0,0.1,0.782515814151764,76.582,95.922,1.4733222873687744,62.32,88.45
122.0,0.1,0.7878287691116334,76.384,95.906,1.6180128410339356,59.65,86.66
123.0,0.1,0.7841936641502381,76.438,95.958,1.3848951711654662,63.79,88.55
124.0,0.1,0.7792455581665039,76.926,95.98,1.485828315925598,61.0,87.94
125.0,0.1,0.7704884222221374,77.06,96.07,1.553807220840454,60.79,87.89
126.0,0.1,0.7654559447860718,77.254,96.022,1.5925489545822145,60.45,87.15
127.0,0.1,0.7804631088638305,76.722,96.078,1.4804375253677369,62.69,87.79
128.0,0.1,0.780419669265747,76.648,95.978,1.6375850256919862,58.73,86.24
129.0,0.1,0.7813341746330261,76.692,96.086,1.6888713227272034,59.58,86.94
130.0,0.1,0.7759112229537963,76.898,95.9,1.4234165205955505,62.32,88.51
131.0,0.1,0.7787575627326966,76.73,95.952,1.644294045639038,59.21,85.94
132.0,0.1,0.7736882154464721,76.936,96.02,1.6693774103164674,60.18,86.9
133.0,0.1,0.7787129219436646,76.766,96.026,1.4812644611358643,61.89,87.67
134.0,0.1,0.7727135501480102,77.112,95.91,1.444309077835083,62.28,87.28
135.0,0.1,0.7814794289970398,76.73,96.05,1.5450295362472535,61.59,87.15
136.0,0.1,0.7719033066940307,77.074,95.982,1.4346439725875855,63.62,87.98
137.0,0.1,0.7762532838058471,76.9,96.062,1.71632992477417,58.67,85.75
138.0,0.1,0.7781212745857239,76.764,96.066,1.5306167444229126,60.35,86.69
139.0,0.1,0.7703621407318115,77.064,96.086,1.6122965137481688,59.83,86.61
140.0,0.1,0.7817994221496583,76.612,96.006,1.4672704608917235,62.4,88.12
141.0,0.1,0.7659822926139832,77.118,96.022,1.514144722366333,61.37,86.5
142.0,0.1,0.7725644830513001,77.166,96.024,1.4089747104644776,62.63,89.33
143.0,0.1,0.7770541426467895,76.726,95.922,1.4515208014488221,63.09,88.55
144.0,0.1,0.7719758650970459,76.876,96.1,1.665393873977661,59.81,86.87
145.0,0.1,0.7694501626205444,76.956,96.162,1.568465993118286,60.68,86.89
146.0,0.1,0.7728991893577576,77.016,95.976,1.4552197994232177,62.9,87.87
147.0,0.1,0.7712066882514954,77.016,95.988,1.6224659273147584,60.08,86.88
148.0,0.1,0.761461937122345,77.106,95.994,1.3883219720840454,63.51,89.14
149.0,0.0010000000000000002,0.33489491333007815,90.324,99.054,0.7219078540802002,79.32,95.74
150.0,0.010000000000000002,0.19679644073486327,94.582,99.682,0.7213009134292603,79.69,95.88
151.0,0.010000000000000002,0.14702542252063752,96.102,99.802,0.7316628520011902,79.97,95.73
152.0,0.010000000000000002,0.11464306813716889,97.112,99.882,0.731639126777649,80.32,95.72
153.0,0.010000000000000002,0.09363143541812896,97.758,99.954,0.7545549198150635,80.06,95.56
154.0,0.010000000000000002,0.07380679670095444,98.3,99.974,0.7673756735801697,80.04,95.75
155.0,0.010000000000000002,0.061061950256824496,98.806,99.984,0.773643758392334,79.95,95.51
156.0,0.010000000000000002,0.0511170431303978,99.024,99.996,0.7840830884933472,80.07,95.57
157.0,0.010000000000000002,0.0437073939037323,99.222,99.996,0.7915470848083496,79.67,95.45
158.0,0.010000000000000002,0.037649219846725465,99.42,99.998,0.7992950378417969,79.95,95.35
159.0,0.010000000000000002,0.03419899124860763,99.474,100.0,0.8076860277175903,79.93,95.55
160.0,0.010000000000000002,0.030905793573856352,99.55,100.0,0.7999709056854248,80.08,95.31
161.0,0.010000000000000002,0.026643489993810655,99.662,100.0,0.8155995714187622,79.64,95.21
162.0,0.010000000000000002,0.025191331503391267,99.706,100.0,0.8083779129981995,80.13,95.42
163.0,0.010000000000000002,0.02238187611103058,99.756,100.0,0.8066324536323547,80.46,95.21
164.0,0.010000000000000002,0.021234328336715697,99.748,100.0,0.8158916495323181,80.06,95.32
165.0,0.010000000000000002,0.019873521412611006,99.768,100.0,0.8111087937355042,80.34,95.34
166.0,0.010000000000000002,0.019784840753078462,99.782,100.0,0.8199051370620728,80.52,95.45
167.0,0.010000000000000002,0.01960269137620926,99.792,100.0,0.8143129981994629,80.27,95.34
168.0,0.010000000000000002,0.01805011462032795,99.812,100.0,0.8183150016784668,79.91,95.21
169.0,0.010000000000000002,0.01895812684774399,99.766,100.0,0.8133995862960816,79.99,95.22
170.0,0.010000000000000002,0.017982540072202683,99.814,100.0,0.8291414707183838,79.81,95.35
171.0,0.010000000000000002,0.018094453673958778,99.784,100.0,0.8086873304367066,80.31,95.21
172.0,0.010000000000000002,0.017486839383244513,99.824,100.0,0.8163932498931885,80.26,95.15
173.0,0.010000000000000002,0.017450309067070485,99.814,100.0,0.8464332489013672,79.97,95.1
174.0,0.010000000000000002,0.017153905798196794,99.794,100.0,0.8400013214111328,79.84,94.96
175.0,0.010000000000000002,0.021128058981895445,99.694,100.0,0.8450304624557495,79.4,94.97
176.0,0.010000000000000002,0.02235016241312027,99.694,100.0,0.8529619598388671,79.2,94.96
177.0,0.010000000000000002,0.019770127571225166,99.768,100.0,0.8482573007583618,79.3,94.89
178.0,0.010000000000000002,0.026197801543474196,99.544,99.998,0.8769227257728577,78.77,94.79
179.0,0.010000000000000002,0.027573454312086104,99.57,100.0,0.9020505194664001,78.17,94.62
180.0,0.010000000000000002,0.029378109486401082,99.5,100.0,0.8813983806610107,78.5,94.57
181.0,0.010000000000000002,0.033384311783313754,99.362,100.0,0.9346002277374268,78.06,94.31
182.0,0.010000000000000002,0.04021729143023491,99.204,99.996,0.9107966850280762,78.15,94.47
183.0,0.010000000000000002,0.046576453530788424,99.042,100.0,0.9461264343261718,77.39,94.36
184.0,0.010000000000000002,0.0393462530875206,99.246,100.0,0.9127967444419861,78.14,94.71
185.0,0.010000000000000002,0.04099338424444199,99.192,99.99,0.9291118125915527,77.75,94.43
186.0,0.010000000000000002,0.04894239090681076,98.914,99.99,0.95279709482193,76.85,93.72
187.0,0.010000000000000002,0.051731766612529755,98.87,99.99,0.957344305229187,77.58,94.47
188.0,0.010000000000000002,0.06093265352964401,98.528,99.994,0.9636695209503174,76.95,94.11
189.0,0.010000000000000002,0.05949909486055374,98.598,99.986,1.0156735708236695,75.9,93.58
190.0,0.010000000000000002,0.06480396663665772,98.432,99.99,0.9976919247627258,76.5,94.11
191.0,0.010000000000000002,0.06174913783788681,98.478,99.986,1.0599590849876404,74.99,93.32
192.0,0.010000000000000002,0.07327120239377022,98.174,99.974,0.9958614381790161,76.22,93.71
193.0,0.010000000000000002,0.07229291905879974,98.186,99.982,1.1426218942642212,73.03,92.45
194.0,0.010000000000000002,0.07751954550504685,98.028,99.976,1.0906102387428285,74.65,93.33
195.0,0.010000000000000002,0.07536221584558488,98.068,99.986,1.0303737191200257,75.87,93.46
196.0,0.010000000000000002,0.07387294453382492,98.06,99.986,1.0142696327209473,75.9,93.43
197.0,0.010000000000000002,0.06577505925655365,98.41,99.984,1.109376503276825,74.31,92.95
198.0,0.010000000000000002,0.08258987321615219,97.816,99.978,1.1955187646865846,72.57,92.21
199.0,0.010000000000000002,0.08416614956855774,97.786,99.97,1.0907891761779784,74.47,92.93
200.0,0.010000000000000002,0.08002888448238372,97.934,99.978,1.0732306348323821,75.09,93.42
201.0,0.010000000000000002,0.07793463416099548,97.956,99.97,1.0762415294647216,75.31,93.09
202.0,0.010000000000000002,0.07269323172569275,98.056,99.97,1.1058119073867798,74.67,93.25
203.0,0.010000000000000002,0.06820774636626244,98.222,99.98,1.0831956562042235,74.56,93.26
204.0,0.010000000000000002,0.07573236132621765,98.018,99.974,1.090347229385376,74.46,92.62
205.0,0.010000000000000002,0.08068590620517731,97.894,99.97,1.0993104040145874,74.54,92.81
206.0,0.010000000000000002,0.07811331165075303,97.964,99.956,1.1432965567588806,74.31,92.48
207.0,0.010000000000000002,0.07914120260238647,97.918,99.972,1.1449455212593078,73.03,92.1
208.0,0.010000000000000002,0.09478911979675293,97.392,99.95,1.088654722881317,74.71,93.09
209.0,0.010000000000000002,0.07280706603527069,98.05,99.976,1.1141113471984863,74.51,92.64
210.0,0.010000000000000002,0.07507193522334099,98.002,99.966,1.0885775785446168,75.3,92.87
211.0,0.010000000000000002,0.07439330520629883,97.996,99.972,1.1090259368896485,74.06,93.2
212.0,0.010000000000000002,0.08340324677467346,97.742,99.946,1.2204694282531738,71.82,91.63
213.0,0.010000000000000002,0.08102547275304794,97.794,99.972,1.0825394645214081,75.37,93.55
214.0,0.010000000000000002,0.07285343821048737,98.046,99.968,1.0935586217880249,75.4,93.3
215.0,0.010000000000000002,0.06834096825838089,98.188,99.958,1.096236640357971,74.38,92.88
216.0,0.010000000000000002,0.07744885186195373,97.924,99.964,1.2319888120651246,71.67,91.26
217.0,0.010000000000000002,0.07223946694731713,98.174,99.962,1.163823822593689,73.42,92.78
218.0,0.010000000000000002,0.06553901324748992,98.294,99.982,1.129165461921692,74.41,92.7
219.0,0.010000000000000002,0.07747824304103851,97.918,99.958,1.100081120967865,74.61,92.79
220.0,0.010000000000000002,0.08396431284427643,97.658,99.966,1.164987403488159,73.18,92.15
221.0,0.010000000000000002,0.07772842195153236,97.906,99.952,1.0974317352294922,74.48,92.83
222.0,0.010000000000000002,0.07817501147985459,97.828,99.964,1.1501517410278321,73.44,92.72
223.0,0.010000000000000002,0.07800775297164916,97.878,99.96,1.1273119685173034,73.91,92.64
224.0,0.00010000000000000003,0.027905842052698134,99.41,99.998,0.8888015649795532,79.23,94.9
225.0,0.0010000000000000002,0.013313672052621841,99.786,100.0,0.876030672454834,79.57,95.12
226.0,0.0010000000000000002,0.009440451693832874,99.888,100.0,0.872544230556488,79.73,95.07
227.0,0.0010000000000000002,0.008144941766262055,99.914,100.0,0.8723271525382995,79.74,95.23
228.0,0.0010000000000000002,0.006935244215428829,99.924,100.0,0.8730001930236816,79.86,95.19
229.0,0.0010000000000000002,0.00626756358385086,99.952,100.0,0.8734202725410461,79.89,95.17
230.0,0.0010000000000000002,0.005837810449302197,99.954,100.0,0.8722877128601074,79.86,95.22
231.0,0.0010000000000000002,0.005484935353323817,99.946,100.0,0.8652770674705506,80.15,95.31
232.0,0.0010000000000000002,0.005437290697470307,99.952,100.0,0.8703963345527649,79.95,95.34
233.0,0.0010000000000000002,0.005001670298948884,99.958,100.0,0.8705182888031006,79.92,95.22
234.0,0.0010000000000000002,0.004712749197781086,99.964,100.0,0.8697773601531983,79.7,95.27
235.0,0.0010000000000000002,0.0049410159569978716,99.948,100.0,0.8688344923019409,79.98,95.25
236.0,0.0010000000000000002,0.0042450886891782285,99.974,100.0,0.8652676531791686,80.2,95.32
237.0,0.0010000000000000002,0.00441867507904768,99.956,100.0,0.8693185607910157,80.17,95.43
238.0,0.0010000000000000002,0.00423503681242466,99.962,100.0,0.865326732826233,80.19,95.4
239.0,0.0010000000000000002,0.004171560035124421,99.968,100.0,0.8647699090003967,80.41,95.42
240.0,0.0010000000000000002,0.004211950467824936,99.96,100.0,0.8645834270477295,80.35,95.37
241.0,0.0010000000000000002,0.004059709001779556,99.956,100.0,0.8619541217803955,80.26,95.48
242.0,0.0010000000000000002,0.004109776972085238,99.956,100.0,0.8587192991256714,80.28,95.57
243.0,0.0010000000000000002,0.004035197319090366,99.958,100.0,0.8611220140457153,80.39,95.41
244.0,0.0010000000000000002,0.0038000015717744827,99.97,100.0,0.8585142177581787,80.46,95.36
245.0,0.0010000000000000002,0.0035619078819453718,99.98,100.0,0.8577794712066651,80.46,95.34
246.0,0.0010000000000000002,0.0038795306730270386,99.966,100.0,0.8561933965682983,80.57,95.41
247.0,0.0010000000000000002,0.003858349649310112,99.96,100.0,0.8585891647338867,80.46,95.42
248.0,0.0010000000000000002,0.003701748284101486,99.976,100.0,0.8521458395957947,80.44,95.45
249.0,0.0010000000000000002,0.0037439105704426766,99.968,100.0,0.8561906108856201,80.39,95.49
250.0,0.0010000000000000002,0.0035786554595828054,99.974,100.0,0.8500999954223633,80.77,95.52
251.0,0.0010000000000000002,0.0035616445766389368,99.962,100.0,0.8567910197257995,80.43,95.46
252.0,0.0010000000000000002,0.0037913692981004716,99.97,100.0,0.8527287658691406,80.39,95.45
253.0,0.0010000000000000002,0.0035725211130082607,99.972,100.0,0.8508818197250366,80.52,95.47
254.0,0.0010000000000000002,0.0035344567684829236,99.972,100.0,0.8515201168060302,80.5,95.4
255.0,0.0010000000000000002,0.0036422823014855385,99.974,100.0,0.8469067174911499,80.52,95.4
256.0,0.0010000000000000002,0.0036021023811399935,99.974,100.0,0.8479638080596924,80.71,95.48
257.0,0.0010000000000000002,0.003493357023745775,99.974,100.0,0.8456992125511169,80.49,95.57
258.0,0.0010000000000000002,0.0033764754165709018,99.978,100.0,0.8462827878952026,80.58,95.43
259.0,0.0010000000000000002,0.003498760239928961,99.966,100.0,0.8495865901947022,80.52,95.41
260.0,0.0010000000000000002,0.003533446756452322,99.982,100.0,0.8431883593559265,80.61,95.47
261.0,0.0010000000000000002,0.0034099793373048304,99.98,100.0,0.8423681398391724,80.62,95.49
262.0,0.0010000000000000002,0.0034478055710345508,99.978,100.0,0.8458589845657348,80.5,95.44
263.0,0.0010000000000000002,0.0035559741020202637,99.974,100.0,0.8418585251808166,80.59,95.57
264.0,0.0010000000000000002,0.003611301218569279,99.978,100.0,0.840907043838501,80.68,95.47
265.0,0.0010000000000000002,0.003642991132736206,99.964,100.0,0.8407853552818298,80.77,95.58
266.0,0.0010000000000000002,0.0035887707379460335,99.974,100.0,0.8378235967636108,80.65,95.44
267.0,0.0010000000000000002,0.003607110450863838,99.966,100.0,0.8389004163742065,80.7,95.55
268.0,0.0010000000000000002,0.003535233814716339,99.97,100.0,0.836414260673523,80.67,95.58
269.0,0.0010000000000000002,0.003579328587949276,99.972,100.0,0.8377721124649048,80.5,95.45
270.0,0.0010000000000000002,0.0036585626259446145,99.968,100.0,0.8418521751403809,80.55,95.44
271.0,0.0010000000000000002,0.0036672532506287097,99.968,100.0,0.838665213394165,80.63,95.55
272.0,0.0010000000000000002,0.0035087859684228896,99.98,100.0,0.8342989949226379,80.7,95.52
273.0,0.0010000000000000002,0.0034556424587965013,99.98,100.0,0.8355054396629333,80.76,95.52
274.0,0.0010000000000000002,0.0036924380661547186,99.974,100.0,0.8315309507369996,80.75,95.55
275.0,0.0010000000000000002,0.0036941378664970396,99.974,100.0,0.8329506682395935,80.82,95.54
276.0,0.0010000000000000002,0.0036323973779380323,99.97,100.0,0.8348760184288024,80.63,95.56
277.0,0.0010000000000000002,0.003726647727191448,99.982,100.0,0.8309219880104065,80.69,95.6
278.0,0.0010000000000000002,0.0038530178685486317,99.964,100.0,0.8259662943840027,80.78,95.6
279.0,0.0010000000000000002,0.003742850240170956,99.972,100.0,0.8307347730636596,80.75,95.48
280.0,0.0010000000000000002,0.0037777890111505984,99.964,100.0,0.8306565324783325,80.67,95.54
281.0,0.0010000000000000002,0.003724143357872963,99.972,100.0,0.830771378326416,80.74,95.45
282.0,0.0010000000000000002,0.003679577399641275,99.982,100.0,0.8336940769195557,80.89,95.58
283.0,0.0010000000000000002,0.0038272365546226502,99.976,100.0,0.8260278986930847,80.7,95.45
284.0,0.0010000000000000002,0.0037737401059269905,99.974,100.0,0.8256369295120239,80.93,95.53
285.0,0.0010000000000000002,0.0036537182185053824,99.982,100.0,0.8259919965744018,80.73,95.61
286.0,0.0010000000000000002,0.0037790622466802597,99.972,100.0,0.8263951453208923,80.68,95.6
287.0,0.0010000000000000002,0.003831021133214235,99.974,100.0,0.8275070941925049,80.84,95.5
288.0,0.0010000000000000002,0.0038018583899736406,99.982,100.0,0.823505156326294,80.81,95.64
289.0,0.0010000000000000002,0.003900116978287697,99.97,100.0,0.8224790145874024,80.86,95.51
290.0,0.0010000000000000002,0.003923199230208993,99.968,100.0,0.8222492532730102,80.99,95.56
291.0,0.0010000000000000002,0.003940264027267695,99.964,100.0,0.822911547088623,80.84,95.54
292.0,0.0010000000000000002,0.0039468604129552845,99.976,100.0,0.8268351132392884,80.8,95.5
293.0,0.0010000000000000002,0.003885585141181946,99.978,100.0,0.8208932479858398,80.88,95.65
294.0,0.0010000000000000002,0.00401895503371954,99.968,100.0,0.8223200201034546,80.96,95.63
295.0,0.0010000000000000002,0.004113383401334286,99.976,100.0,0.8183474794387817,80.76,95.6
296.0,0.0010000000000000002,0.003999968004971742,99.98,100.0,0.8230390327453613,80.88,95.55
297.0,0.0010000000000000002,0.0039778413507342335,99.982,100.0,0.8213812967300415,80.9,95.55
298.0,0.0010000000000000002,0.003964010824859142,99.98,100.0,0.8173481610298157,80.93,95.58
299.0,0.0010000000000000002,0.004095412143915892,99.972,100.0,0.8213475618362427,80.89,95.57
