epoch,lr,loss,acc1,acc5,val_loss,val_acc1,val_acc5
54.0,0.1,0.901930503616333,73.22,94.812,2.065818888473511,51.5,81.6
55.0,0.1,0.9046344968032837,73.338,94.614,1.7929027923583984,56.02,83.93
56.0,0.1,0.8971401403045655,73.422,94.662,1.9251312921524049,52.61,83.52
57.0,0.1,0.8879490007591248,73.778,94.756,1.861884167289734,54.19,82.68
58.0,0.1,0.8999909240341186,73.386,94.7,1.826216923904419,55.58,83.3
59.0,0.1,0.8859707291412353,73.72,94.868,1.7230164657592772,56.37,84.57
60.0,0.1,0.8853599957275391,73.796,94.74,1.780402099609375,55.36,84.26
61.0,0.1,0.8954495881652832,73.474,94.814,1.6881458774566651,57.23,85.27
62.0,0.1,0.8830120942687988,73.924,94.906,1.6045230501174927,58.59,85.86
63.0,0.1,0.8830614105606079,73.854,94.838,1.760442441368103,56.85,84.31
64.0,0.1,0.8826281953811645,73.862,94.954,1.6688603440284728,58.16,85.26
65.0,0.1,0.8856877994537353,73.674,94.726,1.5489232372283936,60.53,86.83
66.0,0.1,0.8715849260330201,74.386,94.93,1.6028575017929076,58.29,85.74
67.0,0.1,0.88196472240448,73.948,94.926,1.6786364624023438,57.34,85.12
68.0,0.1,0.8767562515258789,73.962,94.942,1.6178616523742675,57.96,86.01
69.0,0.1,0.8758711461257934,74.07,94.96,1.6400759216308594,59.18,86.16
70.0,0.1,0.871475770187378,74.168,95.076,1.8039768894195556,56.15,84.24
71.0,0.1,0.8652656560134888,74.37,95.05,1.693245966720581,57.73,85.62
72.0,0.1,0.8670747489929199,74.32,94.962,1.4110477561950683,61.92,88.48
73.0,0.1,0.8684272625350952,74.41,95.018,1.4043928640365602,62.65,88.5
74.0,0.1,0.8625310209655762,74.368,95.082,1.765762950515747,56.69,83.87
75.0,0.1,0.8567319957351685,74.692,95.132,1.9065758388519287,52.92,82.46
76.0,0.1,0.8658936757278443,74.526,95.026,1.7790260858535767,55.99,83.77
77.0,0.1,0.8657739262771607,74.578,95.116,1.5520858949661256,60.75,86.44
78.0,0.1,0.8481675806808472,75.078,95.172,1.5929602298736572,58.36,85.62
79.0,0.1,0.8620599182319642,74.568,95.092,1.8812483951568604,54.88,83.1
80.0,0.1,0.851929065990448,74.826,95.284,1.6446463190078735,58.24,86.27
81.0,0.1,0.8504542318725586,74.808,95.222,1.6546778949737548,57.88,86.51
82.0,0.1,0.8574032114982605,74.77,95.052,1.7671065851211547,56.33,84.18
83.0,0.1,0.8588807880020142,74.542,95.208,1.5789358415603638,59.38,86.07
84.0,0.1,0.8445980067443848,74.842,95.19,1.7959087121963502,55.8,82.29
85.0,0.1,0.8562086711502075,74.628,95.154,1.7102736948013306,56.81,85.32
86.0,0.1,0.8455595478439331,74.948,95.284,1.6884613903045653,58.86,85.25
87.0,0.1,0.8528378361320496,74.574,95.364,1.6759426568984985,58.45,85.62
88.0,0.1,0.8395818140029907,75.078,95.256,1.5806008457183838,60.03,86.46
89.0,0.1,0.8477244170761108,75.036,95.108,1.4815531675338744,61.16,86.8
90.0,0.1,0.8505899313735962,74.71,95.278,1.8918107803344726,55.1,84.11
91.0,0.1,0.8469980060005188,75.03,95.254,1.5987617538452148,58.93,85.93
92.0,0.1,0.8429380966186524,74.916,95.22,2.0103671531677247,53.17,81.87
93.0,0.1,0.8429709814453125,75.006,95.362,1.6116691444396973,59.1,85.89
94.0,0.1,0.8296328957366943,75.41,95.474,1.5443599533081054,59.81,86.22
95.0,0.1,0.8385595385551453,75.37,95.328,1.6561636505126953,57.9,85.61
96.0,0.1,0.8431784443664551,75.136,95.354,1.4993184589385986,60.79,86.92
97.0,0.1,0.8429354077911377,75.096,95.234,1.6123718101501465,60.02,87.06
98.0,0.1,0.8352525045967102,75.228,95.46,1.4998446783065795,61.06,87.53
99.0,0.1,0.8421652627182007,74.858,95.4,1.7977269275665284,57.07,84.69
100.0,0.1,0.8423516273498535,75.164,95.342,1.5268859493255615,60.34,87.2
101.0,0.1,0.8388556920242309,75.034,95.302,2.134072846221924,50.22,78.92
102.0,0.1,0.8345917140579223,75.288,95.288,1.7838059925079346,57.01,85.67
103.0,0.1,0.8462772180175782,75.094,95.226,1.5771076431274413,60.17,85.41
104.0,0.1,0.8389836439323425,75.236,95.256,1.8331123723983764,54.23,83.67
105.0,0.1,0.8314141119766235,75.528,95.386,1.5994207298278809,60.1,86.59
106.0,0.1,0.836861155872345,75.024,95.362,1.4903613250732421,60.64,87.93
107.0,0.1,0.8328593023681641,75.446,95.292,1.5351897983551026,59.87,86.34
108.0,0.1,0.8294473472595215,75.402,95.382,1.6266048595428466,58.4,85.88
109.0,0.1,0.8322993851852417,75.332,95.412,1.4131814754486085,63.37,88.04
110.0,0.1,0.819938434715271,75.762,95.44,1.5140913970947265,61.64,86.64
111.0,0.1,0.8367925139045715,75.222,95.366,1.4655374869346618,60.87,87.54
112.0,0.1,0.8338580848312378,75.394,95.444,1.6624390825271607,58.67,86.25
113.0,0.1,0.8272947102355958,75.37,95.354,1.6628529794692992,59.36,86.57
114.0,0.1,0.833429398612976,75.164,95.434,2.2278636920928956,52.26,81.98
115.0,0.1,0.8227878870010376,75.64,95.504,1.5181038928985595,60.78,87.77
116.0,0.1,0.8235187768554687,75.664,95.506,1.3775729377746582,63.45,89.17
117.0,0.1,0.8239552286148071,75.534,95.528,1.523661892414093,59.6,87.05
118.0,0.1,0.827143862285614,75.494,95.394,1.5271233602523804,60.19,87.26
119.0,0.1,0.8326254465293884,75.374,95.326,1.655720839881897,57.96,85.41
120.0,0.1,0.8232910249519348,75.56,95.378,1.621279411506653,59.73,86.17
121.0,0.1,0.8319005679893494,75.406,95.376,1.527725012588501,60.48,87.43
122.0,0.1,0.8203675756263733,75.724,95.478,1.6791713348388673,57.75,85.23
123.0,0.1,0.8292770637130737,75.496,95.388,1.533635732936859,60.61,86.82
124.0,0.1,0.8237129481887817,75.666,95.51,1.6985349998474122,56.96,84.78
125.0,0.1,0.8197207855987548,75.942,95.534,1.7065441537857056,56.36,84.77
126.0,0.1,0.8339869116973877,75.324,95.396,1.6662213846206666,57.85,86.08
127.0,0.1,0.8175418655776977,75.922,95.518,1.48815011177063,62.09,87.31
128.0,0.1,0.8101701002883911,76.062,95.712,1.7431901962280274,55.97,85.52
129.0,0.1,0.830386802330017,75.394,95.39,1.4970282249450684,61.24,88.27
130.0,0.1,0.8265552013778686,75.442,95.54,1.817798083114624,55.57,83.86
131.0,0.1,0.8165093620681763,75.852,95.61,1.5086621273040772,61.58,87.3
132.0,0.1,0.8204740381240845,75.626,95.38,1.605352289199829,59.6,85.61
133.0,0.1,0.8184550664901733,75.668,95.442,1.5472818244934081,61.38,87.25
134.0,0.1,0.8196713828659058,75.586,95.516,1.8479091989517211,56.09,83.44
135.0,0.1,0.8168001905822754,75.834,95.462,1.515875526046753,61.29,87.89
136.0,0.1,0.8121821918678284,75.926,95.61,1.574406237411499,59.82,86.29
137.0,0.1,0.8139694655227662,75.904,95.53,1.5593979099273683,59.77,87.0
138.0,0.1,0.8070041548538208,75.97,95.622,1.7168195709228515,57.63,84.79
139.0,0.1,0.8228561909103393,75.694,95.492,1.7407058990478517,55.86,85.4
140.0,0.1,0.8166344129562378,76.004,95.524,1.9119265617370604,55.23,82.67
141.0,0.1,0.8193995653152466,75.826,95.448,1.764503946685791,57.53,85.08
142.0,0.1,0.8273146002197266,75.47,95.344,1.6740146821975708,58.45,85.6
143.0,0.1,0.8129020268249512,75.9,95.55,1.652437670326233,59.16,85.76
144.0,0.1,0.8217245939636231,75.64,95.438,1.521863934135437,60.77,86.64
145.0,0.1,0.8116769022750855,75.948,95.644,1.543346192741394,62.09,87.15
146.0,0.1,0.8247898571968079,75.698,95.492,1.5099096740722657,61.29,87.44
147.0,0.1,0.8044911936378479,76.222,95.708,1.467760651397705,61.91,88.35
148.0,0.1,0.8143699719238281,75.832,95.636,1.6424607446670532,58.91,85.71
149.0,0.0010000000000000002,0.37338079981803896,89.142,98.924,0.7836199657440186,77.99,95.14
150.0,0.010000000000000002,0.22123912383079528,93.79,99.586,0.7888977301597595,78.21,95.3
151.0,0.010000000000000002,0.16689213987112045,95.544,99.754,0.7888025330543518,78.29,95.51
152.0,0.010000000000000002,0.13195465988636018,96.588,99.862,0.8080799751281739,78.43,95.28
153.0,0.010000000000000002,0.10643844446659088,97.436,99.922,0.8203806432723999,78.21,95.34
154.0,0.010000000000000002,0.08699442187428474,98.052,99.944,0.8289336626052857,77.75,95.36
155.0,0.010000000000000002,0.07036074218034745,98.538,99.972,0.8437826779365539,78.15,95.17
156.0,0.010000000000000002,0.05882845770835876,98.858,99.984,0.8524542316436767,78.01,95.16
157.0,0.010000000000000002,0.05039443942785263,99.112,99.988,0.8587640742301941,78.16,95.25
158.0,0.010000000000000002,0.04428317120909691,99.284,99.99,0.8794409343719483,78.33,95.06
159.0,0.010000000000000002,0.03838062924623489,99.424,99.996,0.8704770004272461,78.17,95.33
160.0,0.010000000000000002,0.0341361317384243,99.48,99.998,0.8814195966720582,78.14,95.1
161.0,0.010000000000000002,0.03140156168937683,99.568,100.0,0.8803234830856324,78.1,95.06
162.0,0.010000000000000002,0.02919630805015564,99.63,99.998,0.8803645239830017,78.54,95.05
163.0,0.010000000000000002,0.026423648862838746,99.688,99.998,0.8907523892402649,78.12,95.0
164.0,0.010000000000000002,0.02522760457277298,99.686,100.0,0.9057981022834778,78.12,94.91
165.0,0.010000000000000002,0.024462588980197906,99.714,100.0,0.8964418033599854,77.87,94.74
166.0,0.010000000000000002,0.024190754466056823,99.684,100.0,0.8941529962539673,78.17,95.09
167.0,0.010000000000000002,0.020998710802793502,99.764,100.0,0.8956181070327759,78.46,94.96
168.0,0.010000000000000002,0.020223847912549973,99.776,100.0,0.9023504161834717,78.17,94.84
169.0,0.010000000000000002,0.020838330038785935,99.756,100.0,0.9396184887886048,77.75,94.49
170.0,0.010000000000000002,0.02278012716948986,99.71,100.0,0.9097753569602967,78.05,94.76
171.0,0.010000000000000002,0.021417229707241057,99.742,100.0,0.9213990449905396,77.92,94.39
172.0,0.010000000000000002,0.022802450194358826,99.718,100.0,0.9230395767211914,78.04,94.59
173.0,0.010000000000000002,0.021400172616243364,99.734,100.0,0.9314562121391297,77.48,94.42
174.0,0.010000000000000002,0.0248421014636755,99.618,100.0,0.9237769746780395,77.91,94.55
175.0,0.010000000000000002,0.025074760752916335,99.676,100.0,0.9370275644302368,77.73,94.45
176.0,0.010000000000000002,0.02642484554409981,99.62,100.0,0.9734203986167907,77.04,94.16
177.0,0.010000000000000002,0.03003967831015587,99.478,99.998,0.9547813104629517,77.04,94.56
178.0,0.010000000000000002,0.029833213384151458,99.488,100.0,0.9926666580200195,76.06,94.08
179.0,0.010000000000000002,0.03388383399009705,99.392,100.0,1.0047029880523681,76.0,93.67
180.0,0.010000000000000002,0.037838650110960007,99.286,99.994,1.0229619364738465,75.35,93.65
181.0,0.010000000000000002,0.04038524094581604,99.194,99.998,1.0417671357154845,75.18,93.6
182.0,0.010000000000000002,0.04625357173919678,99.034,99.998,1.046174321937561,75.5,93.92
183.0,0.010000000000000002,0.054782135056853296,98.78,99.988,1.023741535758972,75.41,93.74
184.0,0.010000000000000002,0.05846769260883331,98.67,99.988,1.0312860954284668,75.39,93.6
185.0,0.010000000000000002,0.06482755890846252,98.46,99.984,1.0436235301971435,74.98,93.48
186.0,0.010000000000000002,0.06330911620616912,98.466,99.99,1.0763350290298461,74.11,93.03
187.0,0.010000000000000002,0.07063345736026765,98.288,99.976,1.104365669631958,74.38,92.99
188.0,0.010000000000000002,0.07343051515102386,98.184,99.984,1.1030756032943725,73.55,92.85
189.0,0.010000000000000002,0.0737431383895874,98.12,99.97,1.0772985319137574,74.52,92.92
190.0,0.010000000000000002,0.07917933287143707,98.012,99.982,1.0968631762504577,74.17,93.07
191.0,0.010000000000000002,0.06948960743904113,98.306,99.978,1.1179316997528077,74.12,92.94
192.0,0.010000000000000002,0.07976066650390624,97.96,99.976,1.1788106369018554,72.45,92.48
193.0,0.010000000000000002,0.08344984919548035,97.812,99.972,1.2143349658966065,72.01,92.18
194.0,0.010000000000000002,0.08676519801616668,97.744,99.968,1.1544797283172608,72.54,92.06
195.0,0.010000000000000002,0.08823936767816544,97.594,99.964,1.248573827934265,71.59,92.08
196.0,0.010000000000000002,0.08729527038574218,97.72,99.944,1.1550150264739991,72.41,92.46
197.0,0.010000000000000002,0.08544886755943298,97.8,99.952,1.2281461807250977,72.4,92.31
198.0,0.010000000000000002,0.08450279359340668,97.694,99.978,1.1405245279312133,72.9,92.42
199.0,0.010000000000000002,0.08622957410573959,97.714,99.968,1.186754425907135,72.2,92.1
200.0,0.010000000000000002,0.08284337667942047,97.682,99.978,1.154704425048828,73.24,92.42
201.0,0.010000000000000002,0.08738241131782531,97.728,99.938,1.1855912071228027,72.59,91.95
202.0,0.010000000000000002,0.08605804071307183,97.68,99.95,1.2138460371017457,71.99,91.63
203.0,0.010000000000000002,0.07678969262123107,97.984,99.972,1.1839649518966675,73.68,91.92
204.0,0.010000000000000002,0.0854846230506897,97.676,99.968,1.2141470269203185,72.29,91.45
205.0,0.010000000000000002,0.0844293885087967,97.666,99.966,1.2415248638153076,71.41,92.06
206.0,0.010000000000000002,0.09130914767742157,97.534,99.952,1.1923617504119872,72.6,92.7
207.0,0.010000000000000002,0.0794148023557663,97.892,99.952,1.1977055414199829,72.36,91.9
208.0,0.010000000000000002,0.08497139719963073,97.668,99.948,1.3404997541427612,70.56,90.85
209.0,0.010000000000000002,0.08993036515951157,97.632,99.966,1.2158545777320862,71.57,91.65
210.0,0.010000000000000002,0.08468717280626296,97.744,99.956,1.2652462512016296,71.45,91.91
211.0,0.010000000000000002,0.07579017810821533,98.106,99.956,1.2848515176773072,71.56,90.95
212.0,0.010000000000000002,0.08558519907712936,97.716,99.936,1.2255677549362183,72.48,91.7
213.0,0.010000000000000002,0.07718096907138824,97.924,99.968,1.260760028076172,72.12,92.31
214.0,0.010000000000000002,0.08123590250015258,97.85,99.952,1.3097149490356446,71.02,91.07
215.0,0.010000000000000002,0.09123351578235626,97.46,99.96,1.2559458634376526,71.9,91.22
216.0,0.010000000000000002,0.08171201788425446,97.718,99.954,1.2115488542556763,72.84,92.05
217.0,0.010000000000000002,0.08634051219940185,97.622,99.962,1.3226458303451538,71.31,91.4
218.0,0.010000000000000002,0.08825692686557769,97.616,99.936,1.3324016296386718,70.93,90.79
219.0,0.010000000000000002,0.07745430475711823,97.874,99.96,1.1955704111099243,72.79,92.35
220.0,0.010000000000000002,0.08431920250415802,97.672,99.974,1.2577489122390748,71.46,91.8
221.0,0.010000000000000002,0.08664298958539962,97.592,99.948,1.2237066080093384,72.31,91.59
222.0,0.010000000000000002,0.07414176584243774,98.082,99.964,1.2193569907188415,72.69,92.33
223.0,0.010000000000000002,0.08778319392442703,97.566,99.954,1.2095473651885986,72.98,92.25
224.0,0.00010000000000000003,0.034689319236278535,99.2,99.99,0.9815435478210449,77.66,94.18
225.0,0.0010000000000000002,0.014850734778046607,99.768,99.998,0.9724137962341308,78.19,94.41
226.0,0.0010000000000000002,0.010992955003380775,99.842,100.0,0.9762704284667969,78.49,94.33
227.0,0.0010000000000000002,0.009002195098400115,99.892,100.0,0.9748682319641113,78.51,94.36
228.0,0.0010000000000000002,0.00811175581291318,99.918,100.0,0.9764994369506836,78.61,94.38
229.0,0.0010000000000000002,0.007538547974526882,99.922,100.0,0.9753176692962646,78.73,94.38
230.0,0.0010000000000000002,0.006952384643554688,99.924,100.0,0.9748403160095215,78.76,94.55
231.0,0.0010000000000000002,0.006069356885850429,99.952,100.0,0.9760713772773743,78.82,94.53
232.0,0.0010000000000000002,0.006053701694309711,99.94,100.0,0.96794380569458,79.12,94.57
233.0,0.0010000000000000002,0.0056872582346946,99.932,100.0,0.9776458913803101,79.07,94.48
234.0,0.0010000000000000002,0.005434611768424511,99.948,100.0,0.9735558198928833,79.14,94.55
235.0,0.0010000000000000002,0.005304435456693173,99.94,100.0,0.9747464832305908,79.08,94.57
236.0,0.0010000000000000002,0.005058963421285152,99.948,100.0,0.9724581317901612,79.05,94.56
237.0,0.0010000000000000002,0.004770009095519781,99.95,100.0,0.9680102575302124,79.2,94.68
238.0,0.0010000000000000002,0.00509447252586484,99.95,100.0,0.9749206378936768,79.07,94.56
239.0,0.0010000000000000002,0.0048353370860219,99.946,100.0,0.9716097930908203,78.98,94.69
240.0,0.0010000000000000002,0.0043857864335179325,99.96,100.0,0.9677922981262207,79.29,94.53
241.0,0.0010000000000000002,0.004569503252655267,99.956,100.0,0.9729265610694885,79.19,94.71
242.0,0.0010000000000000002,0.0043269472616910935,99.958,100.0,0.9673189087867737,79.2,94.63
243.0,0.0010000000000000002,0.004442653046250343,99.956,100.0,0.967558793258667,79.27,94.65
244.0,0.0010000000000000002,0.004236265858709812,99.972,100.0,0.9655570702552796,79.27,94.66
245.0,0.0010000000000000002,0.004430324145555496,99.948,100.0,0.9621274007797241,79.22,94.68
246.0,0.0010000000000000002,0.004203670638501644,99.962,100.0,0.9632351460456848,79.32,94.74
247.0,0.0010000000000000002,0.004298625303208828,99.946,100.0,0.9644972201347352,79.19,94.79
248.0,0.0010000000000000002,0.004048152359724045,99.966,100.0,0.9619904603004455,79.18,94.7
249.0,0.0010000000000000002,0.004041306454092264,99.962,100.0,0.9595211484909058,79.31,94.75
250.0,0.0010000000000000002,0.003933154331594705,99.964,100.0,0.9628138975143432,79.28,94.77
251.0,0.0010000000000000002,0.004173300963118672,99.962,100.0,0.962511738872528,79.23,94.6
252.0,0.0010000000000000002,0.003958341255933046,99.966,100.0,0.9575527582168579,79.29,94.65
253.0,0.0010000000000000002,0.003971111752092838,99.966,100.0,0.9572239343643189,79.45,94.63
254.0,0.0010000000000000002,0.004022181815356016,99.96,100.0,0.9582430286407471,79.18,94.79
255.0,0.0010000000000000002,0.0039803210555017,99.978,100.0,0.9579708786010742,79.15,94.69
256.0,0.0010000000000000002,0.004054411976262927,99.962,100.0,0.9603584064483642,79.31,94.63
257.0,0.0010000000000000002,0.004104919995367527,99.96,100.0,0.9625617843627929,79.24,94.64
258.0,0.0010000000000000002,0.0037807293689250945,99.976,100.0,0.9580165121078491,79.49,94.59
259.0,0.0010000000000000002,0.0040290605793893335,99.962,100.0,0.9605300392150878,79.34,94.79
260.0,0.0010000000000000002,0.0040199647099524735,99.958,100.0,0.959079732131958,79.31,94.64
261.0,0.0010000000000000002,0.003936427420005203,99.96,100.0,0.9522094833374023,79.11,94.66
262.0,0.0010000000000000002,0.0038676683136820793,99.962,100.0,0.9522087417602539,79.41,94.69
263.0,0.0010000000000000002,0.003978940761387348,99.96,100.0,0.9509580631256104,79.33,94.73
264.0,0.0010000000000000002,0.003923928668946028,99.962,100.0,0.9511031947135925,79.47,94.81
265.0,0.0010000000000000002,0.0040127797803282735,99.97,100.0,0.9568161430358887,79.41,94.76
266.0,0.0010000000000000002,0.003787116228789091,99.978,100.0,0.9518561800956726,79.38,94.73
267.0,0.0010000000000000002,0.003938230014294386,99.976,100.0,0.9477413005828857,79.47,94.78
268.0,0.0010000000000000002,0.003925617122352123,99.966,100.0,0.9440071461677552,79.32,94.96
269.0,0.0010000000000000002,0.004009179783463478,99.97,100.0,0.9450031624794006,79.58,94.76
270.0,0.0010000000000000002,0.0039016845989227294,99.968,100.0,0.9442611695289612,79.35,94.9
271.0,0.0010000000000000002,0.003860665321648121,99.968,100.0,0.9416851392745972,79.39,94.72
272.0,0.0010000000000000002,0.0038633532670140267,99.978,100.0,0.945658623790741,79.37,94.81
273.0,0.0010000000000000002,0.004008418212234974,99.974,100.0,0.9440665095329285,79.47,94.78
274.0,0.0010000000000000002,0.003870942296087742,99.976,100.0,0.942141649723053,79.46,94.86
275.0,0.0010000000000000002,0.003967953103631735,99.972,100.0,0.9395759371757507,79.43,94.68
276.0,0.0010000000000000002,0.004026543611288071,99.968,100.0,0.9421026544570923,79.42,94.77
277.0,0.0010000000000000002,0.00407528556227684,99.972,100.0,0.9395086255073547,79.53,94.81
278.0,0.0010000000000000002,0.004072032880485058,99.974,100.0,0.9394110806465149,79.37,94.68
279.0,0.0010000000000000002,0.0041812717923522,99.96,100.0,0.9373049546241761,79.49,94.89
280.0,0.0010000000000000002,0.004091432751119136,99.974,100.0,0.9358963409423828,79.41,94.9
281.0,0.0010000000000000002,0.004265547093451023,99.96,100.0,0.9342296851158142,79.36,94.71
282.0,0.0010000000000000002,0.003975247864574194,99.97,100.0,0.9362109256744384,79.25,94.82
283.0,0.0010000000000000002,0.003989177260398865,99.978,100.0,0.9365788597106933,79.34,94.85
284.0,0.0010000000000000002,0.004190095081329346,99.97,100.0,0.9382879069328308,79.32,94.81
285.0,0.0010000000000000002,0.003986590056419373,99.976,100.0,0.9377620361328125,79.32,94.86
286.0,0.0010000000000000002,0.004172028751671314,99.97,100.0,0.9314945919036866,79.24,94.78
287.0,0.0010000000000000002,0.004212864876687527,99.974,100.0,0.9350222113609314,79.34,94.81
288.0,0.0010000000000000002,0.004295846799761057,99.97,100.0,0.931670228767395,79.33,94.91
289.0,0.0010000000000000002,0.004233606367111206,99.968,100.0,0.9360002491950988,79.31,94.77
290.0,0.0010000000000000002,0.004209042767584324,99.964,100.0,0.9310227905273437,79.37,94.78
291.0,0.0010000000000000002,0.004311311453133821,99.97,100.0,0.9355922967910767,79.33,94.8
292.0,0.0010000000000000002,0.004154364340305328,99.968,100.0,0.9332003063201905,79.26,94.87
293.0,0.0010000000000000002,0.004311258155107498,99.974,100.0,0.9308973359107972,79.46,94.97
294.0,0.0010000000000000002,0.004360489466786384,99.958,100.0,0.9325698093414306,79.2,94.83
295.0,0.0010000000000000002,0.004348493700176478,99.974,100.0,0.9324075410842896,79.43,94.94
296.0,0.0010000000000000002,0.004441710932552814,99.968,100.0,0.9328779026031494,79.24,94.77
297.0,0.0010000000000000002,0.004367627634853125,99.978,100.0,0.9299242377281189,79.32,94.86
298.0,0.0010000000000000002,0.004484409747123718,99.972,100.0,0.928072458267212,79.33,94.84
299.0,0.0010000000000000002,0.004432268259525299,99.974,100.0,0.9273135858535767,79.36,94.76
